city,body_type,transmission,ownerno,brand,model,modelyear,price,insurance_validity,fuel_type,seats,kms_driven,mileage
Bangalore,SUV,Manual,1,Tata,Tata Nexon,2021,11.5,Third Party insurance,Petrol,5,80000.0,17.57
Bangalore,Hatchback,Manual,2,Hyundai,Hyundai i20,2015,6.25,Comprehensive,Petrol,5,90000.0,18.6
Bangalore,Sedan,Automatic,4,Mercedes-Benz,Mercedes-Benz E-Class,2011,10.0,Third Party insurance,Diesel,5,90000.0,14.21
Bangalore,Sedan,Manual,1,Toyota,Toyota Corolla Altis,2011,6.0,Third Party insurance,Diesel,5,120000.0,21.43
Bangalore,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2015,6.75,Third Party,Petrol,5,25170.0,22.41
Bangalore,Sedan,Manual,1,Maruti,Maruti Ciaz,2021,8.93,Comprehensive,Petrol,5,25022.0,20.65
Bangalore,Hatchback,Manual,2,Maruti,Maruti Swift,2012,4.2,Third Party insurance,Diesel,5,100000.0,22.9
Bangalore,Sedan,Manual,1,Maruti,Maruti Ciaz,2020,9.41,Zero Dep,Petrol,5,26367.0,20.65
Bangalore,Sedan,Automatic,2,Hyundai,Hyundai Elantra,2015,6.3,Zero Dep,Petrol,5,76567.0,14.5
Bangalore,MUV,Manual,2,Toyota,Toyota Innova,2013,12.75,Third Party insurance,Diesel,7,120000.0,12.99
Bangalore,Hatchback,Automatic,2,Hyundai,Hyundai Grand i10,2015,5.25,Comprehensive,Petrol,5,36459.0,18.9
Bangalore,SUV,Manual,1,Maruti,Maruti SX4 S Cross,2016,7.5,Comprehensive,Diesel,5,93725.0,23.65
Bangalore,Sedan,Automatic,2,Maruti,Maruti Ciaz,2016,6.32,Comprehensive,Petrol,5,115599.0,19.12
Bangalore,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2015,6.45,Zero Dep,Petrol,5,43469.0,22.41
Bangalore,Sedan,Manual,4,Ford,Ford Ikon,2005,5.0,Third Party insurance,Petrol,5,70000.0,13.8
Bangalore,SUV,Automatic,2,BMW,BMW X5,2019,67.95,Comprehensive,Diesel,5,77000.0,13.38
Bangalore,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,8.5,Comprehensive,Diesel,5,100000.0,24.3
Bangalore,Sedan,Manual,1,Mitsubishi,Mitsubishi Cedia,2008,2.99,Third Party insurance,Petrol,5,72000.0,14.7
Bangalore,Sedan,Automatic,1,Jaguar,Jaguar XF,2013,20.95,Comprehensive,Diesel,5,77000.0,16.36
Bangalore,SUV,Automatic,1,Audi,Audi Q7,2013,28.0,Comprehensive,Diesel,7,87101.0,12.07
Bangalore,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2021,9.99,Third Party,Petrol,5,40771.0,18.24
Bangalore,Hatchback,Manual,1,Honda,Honda Jazz,2018,8.25,Comprehensive,Petrol,5,28000.0,18.7
Bangalore,Hatchback,Manual,3,Maruti,Maruti Wagon R,2008,2.5,Comprehensive,Petrol,5,40000.0,18.9
Bangalore,SUV,Automatic,1,Hyundai,Hyundai Venue,2020,12.95,Comprehensive,Petrol,5,26000.0,18.15
Bangalore,Hatchback,Manual,1,Maruti,Maruti Wagon R,2012,3.29,Comprehensive,Petrol,5,76032.0,18.9
Bangalore,Sedan,Manual,1,Maruti,Maruti Ciaz,2018,6.66,Comprehensive,Petrol,5,113780.0,21.56
Bangalore,Sedan,Automatic,1,Audi,Audi A3,2019,22.9,Third Party insurance,Diesel,5,24000.0,20.38
Bangalore,SUV,Manual,2,Hyundai,Hyundai Venue,2020,10.26,Third Party,Diesel,5,65812.0,23.7
Bangalore,SUV,Automatic,1,Skoda,Skoda Kushaq,2022,17.0,Third Party insurance,Petrol,5,10000.0,17.2
Bangalore,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,6.81,Zero Dep,Petrol,5,39959.0,21.4
Bangalore,SUV,Automatic,1,Hyundai,Hyundai Alcazar,2022,16.9,Third Party insurance,Petrol,7,10000.0,14.2
Bangalore,Hatchback,Manual,3,Maruti,Maruti Alto K10,2016,3.18,Third Party insurance,Petrol,5,65484.0,24.39
Bangalore,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,6.88,Comprehensive,Petrol,5,49174.0,21.4
Bangalore,SUV,Manual,1,Volkswagen,Volkswagen Taigun,2022,13.0,Third Party insurance,Petrol,5,20000.0,20.08
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai i10,2009,2.65,Third Party insurance,Petrol,5,50000.0,20.36
Bangalore,Sedan,Automatic,2,Maruti,Maruti Swift Dzire,2018,6.45,Third Party insurance,Petrol,5,40000.0,22.0
Bangalore,SUV,Automatic,1,Hyundai,Hyundai Alcazar,2022,20.0,Third Party insurance,Petrol,7,30000.0,14.2
Bangalore,Coupe,Automatic,3,BMW,BMW 3 Series,2007,9.0,Third Party insurance,Petrol,5,50000.0,10.9
Bangalore,Hatchback,Manual,1,Maruti,Maruti Swift,2020,6.2,Third Party insurance,Petrol,5,80000.0,21.21
Bangalore,SUV,Manual,1,MG,MG Astor,2022,14.7,Third Party insurance,Petrol,5,20000.0,15.43
Bangalore,Sedan,Manual,1,Hyundai,Hyundai Accent,2010,2.2,Third Party insurance,CNG,5,70000.0,13.2
Bangalore,Sedan,Automatic,1,Audi,Audi A4,2014,14.75,Third Party insurance,Diesel,5,90000.0,17.11
Bangalore,Hatchback,Manual,1,Renault,Renault KWID,2020,4.15,Third Party insurance,Petrol,5,40000.0,21.74
Bangalore,Hatchback,Manual,1,Honda,Honda Jazz,2016,6.1,Comprehensive,Petrol,5,63797.0,18.7
Bangalore,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2018,5.6,Comprehensive,Petrol,5,60216.0,18.9
Bangalore,Hatchback,Automatic,2,Maruti,Maruti Alto K10,2015,4.25,Third Party insurance,Petrol,5,10000.0,23.95
Bangalore,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,6.86,Comprehensive,Petrol,5,38153.0,21.4
Bangalore,Hatchback,Manual,1,Maruti,Maruti Swift,2015,5.17,Comprehensive,Petrol,5,76485.0,22.38
Bangalore,Hatchback,Manual,2,Maruti,Maruti Wagon R,2015,3.85,Third Party insurance,Petrol,5,40000.0,20.51
Bangalore,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,6.75,Comprehensive,Petrol,5,40623.0,21.4
Bangalore,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2018,33.0,Third Party insurance,Diesel,5,18000.0,19.27
Bangalore,Hatchback,Manual,1,Maruti,Maruti Swift,2014,4.99,Third Party insurance,Petrol,5,88051.0,22.38
Bangalore,Hatchback,Manual,1,Maruti,Maruti Swift,2022,7.74,Third Party,Petrol,5,16522.0,22.38
Bangalore,SUV,Manual,2,Jeep,Jeep Compass,2019,14.75,Third Party insurance,Diesel,5,70000.0,16.3
Bangalore,Hatchback,Manual,3,Maruti,Maruti Wagon R,2008,2.4,Third Party insurance,Petrol,5,80000.0,18.9
Bangalore,SUV,Manual,1,Hyundai,Hyundai Venue,2019,10.25,Third Party insurance,Diesel,5,50000.0,23.7
Bangalore,SUV,Manual,1,Tata,Tata Nexon,2023,14.0,Third Party insurance,Petrol,5,10000.0,17.33
Bangalore,Hatchback,Manual,2,Hyundai,Hyundai EON,2013,2.85,Third Party insurance,Petrol,5,57000.0,21.1
Bangalore,SUV,Manual,1,Mahindra,Mahindra XUV500,2016,10.0,Third Party insurance,Diesel,7,110000.0,16.0
Bangalore,Hatchback,Manual,1,Maruti,Maruti Baleno,2019,7.8,Third Party insurance,Petrol,5,10000.0,21.4
Bangalore,Hatchback,Manual,2,Maruti,Maruti Swift,2012,4.75,Third Party insurance,Petrol,5,50000.0,18.6
Bangalore,SUV,Manual,1,Mahindra,Mahindra XUV300,2019,7.5,Third Party insurance,Diesel,5,120000.0,20.0
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2014,5.55,Comprehensive,Petrol,5,35469.0,18.9
Bangalore,Hatchback,Manual,2,Honda,Honda Jazz,2017,6.07,Third Party insurance,Petrol,5,40073.0,18.7
Bangalore,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2017,5.14,Third Party insurance,Petrol,5,65730.0,18.9
Bangalore,Sedan,Manual,2,Maruti,Maruti Baleno,2005,2.5,Third Party insurance,Petrol,5,120000.0,15.4
Bangalore,Hatchback,Manual,2,Maruti,Maruti Baleno,2016,7.05,Third Party,Petrol,5,36184.0,21.4
Bangalore,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,6.53,Comprehensive,Petrol,5,69310.0,21.4
Bangalore,Sedan,Automatic,1,Honda,Honda City,2015,8.72,Third Party insurance,Petrol,5,55643.0,18.0
Bangalore,Hatchback,Automatic,2,Hyundai,Hyundai Grand i10,2017,5.64,Third Party insurance,Petrol,5,62803.0,18.9
Bangalore,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2011,3.7,Third Party insurance,Diesel,5,90000.0,22.07
Bangalore,Hatchback,Manual,1,Maruti,Maruti Swift,2015,5.5,Third Party insurance,Petrol,5,68656.0,22.38
Bangalore,Hatchback,Manual,3,Honda,Honda Jazz,2016,5.17,Comprehensive,Petrol,5,77501.0,18.7
Bangalore,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2016,6.2,Third Party insurance,Petrol,5,40000.0,20.85
Bangalore,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2016,6.2,Third Party insurance,Petrol,5,40000.0,20.85
Bangalore,Sedan,Automatic,1,Honda,Honda City,2014,7.5,Third Party insurance,Petrol,5,48325.0,18.0
Bangalore,SUV,Manual,1,Tata,Tata Nexon,2022,12.2,Third Party insurance,Petrol,5,30000.0,17.57
Bangalore,Hatchback,Automatic,2,Mercedes-Benz,Mercedes-Benz B Class,2013,13.5,Comprehensive,Diesel,5,100000.0,14.8
Bangalore,Hatchback,Manual,1,Maruti,Maruti Swift,2015,5.75,Comprehensive,Petrol,5,69000.0,22.0
Bangalore,SUV,Manual,1,Jeep,Jeep Compass,2018,12.5,Third Party insurance,Diesel,5,110000.0,17.1
Bangalore,Sedan,Manual,2,Hyundai,Hyundai Verna,2016,8.68,Third Party insurance,Petrol,5,50000.0,17.01
Bangalore,MUV,Automatic,1,Kia,Kia Carnival,2020,30.0,Third Party insurance,Diesel,8,60000.0,14.11
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai i20,2021,9.8,Third Party insurance,Petrol,5,20000.0,20.0
Bangalore,Hatchback,Automatic,1,Maruti,Maruti Swift,2022,9.0,Third Party,Petrol,5,14999.0,22.56
Bangalore,Hatchback,Manual,2,Honda,Honda Jazz,2016,5.5,Comprehensive,Petrol,5,90773.0,18.7
Bangalore,Sedan,Manual,1,Skoda,Skoda Rapid,2012,4.5,Third Party insurance,Diesel,5,90000.0,20.5
Bangalore,Hatchback,Manual,2,Maruti,Maruti Swift,2017,6.1,Zero Dep,Petrol,5,64917.0,20.4
Bangalore,Hatchback,Manual,1,Honda,Honda Jazz,2017,5.43,Comprehensive,Petrol,5,70235.0,18.7
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai i20,2021,9.8,Third Party insurance,Petrol,5,30000.0,20.0
Bangalore,Hatchback,Manual,1,Honda,Honda Jazz,2016,5.35,Zero Dep,Petrol,5,78782.0,18.7
Bangalore,SUV,Manual,2,Mahindra,Mahindra XUV500,2014,8.5,Comprehensive,Diesel,7,164000.0,15.1
Bangalore,Sedan,Manual,2,Maruti,Maruti Ciaz,2016,6.61,Third Party insurance,Petrol,5,72136.0,20.73
Bangalore,Hatchback,Manual,2,Maruti,Maruti Swift,2015,5.05,Comprehensive,Petrol,5,52486.0,22.38
Bangalore,Sedan,Automatic,1,Skoda,Skoda Laura,2007,4.5,Third Party insurance,Diesel,5,150000.0,15.6
Bangalore,SUV,Manual,1,Honda,Honda WR-V,2017,8.65,Third Party insurance,Petrol,5,36887.0,17.5
Bangalore,SUV,Manual,1,Hyundai,Hyundai Venue,2019,9.99,Comprehensive,Petrol,5,47962.0,18.27
Bangalore,SUV,Manual,1,Nissan,Nissan Terrano,2014,5.95,Comprehensive,Diesel,5,135000.0,20.45
Bangalore,Sedan,Automatic,2,Skoda,Skoda Superb,2018,23.65,Comprehensive,Petrol,5,47398.0,14.67
Bangalore,Sedan,Manual,2,Fiat,Fiat Linea,2012,4.0,Third Party insurance,Petrol,5,50000.0,14.6
Bangalore,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2012,5.5,Third Party insurance,Diesel,5,100000.0,19.3
Bangalore,SUV,Automatic,1,BMW,BMW X4,2020,60.5,Comprehensive,Diesel,5,55000.0,14.71
Bangalore,SUV,Automatic,2,BMW,BMW X3,2011,16.0,Comprehensive,Diesel,5,110000.0,16.55
Bangalore,Hatchback,Automatic,3,Volkswagen,Volkswagen Polo,2013,5.2,Third Party insurance,Petrol,5,90000.0,17.21
Bangalore,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,6.16,Zero Dep,Petrol,5,116624.0,21.4
Bangalore,Sedan,Manual,2,Maruti,Maruti Ciaz,2019,7.95,Zero Dep,Petrol,5,54561.0,21.56
Bangalore,MUV,Manual,2,Toyota,Toyota Innova,2013,12.75,Third Party insurance,Diesel,7,120000.0,12.99
Bangalore,Hatchback,Manual,1,Honda,Honda Jazz,2016,6.24,Comprehensive,Petrol,5,65072.0,18.7
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,5.49,Zero Dep,Petrol,5,133532.0,18.9
Bangalore,MUV,Manual,3,Toyota,Toyota Innova,2010,7.6,Third Party insurance,Diesel,7,120000.0,11.4
Bangalore,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2013,5.24,Comprehensive,Petrol,5,39886.0,22.41
Bangalore,SUV,Manual,1,Mahindra,Mahindra XUV500,2019,16.5,Third Party insurance,Diesel,7,80000.0,15.1
Bangalore,Hatchback,Manual,2,Maruti,Maruti Swift,2015,5.83,Comprehensive,Diesel,5,56976.0,25.2
Bangalore,Sedan,Manual,2,Volkswagen,Volkswagen Vento,2020,11.47,Zero Dep,Petrol,5,68303.0,17.69
Bangalore,Hatchback,Automatic,2,Mini,Mini Cooper,2013,17.5,Third Party insurance,Petrol,4,80000.0,13.6
Bangalore,Sedan,Automatic,1,Skoda,Skoda Rapid,2016,8.25,Comprehensive,Diesel,5,54000.0,21.72
Bangalore,SUV,Automatic,1,Land Rover,Land Rover Discovery Sport,2016,31.5,Third Party insurance,Diesel,7,98500.0,12.51
Bangalore,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2018,7.55,Third Party insurance,Petrol,5,72348.0,16.2
Bangalore,SUV,Manual,1,Hyundai,Hyundai Creta,2015,8.75,Comprehensive,Petrol,5,70000.0,13.0
Bangalore,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2021,8.55,Third Party,Petrol,5,62696.0,17.74
Bangalore,SUV,Automatic,3,Toyota,Toyota Fortuner,2014,18.45,Comprehensive,Diesel,7,174000.0,12.55
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2016,5.25,Comprehensive,Petrol,5,65000.0,18.9
Bangalore,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2017,6.5,Comprehensive,Petrol,5,36000.0,18.9
Bangalore,MUV,Manual,2,Toyota,Toyota Innova,2011,9.5,Comprehensive,Diesel,7,199000.0,12.8
Bangalore,Sedan,Automatic,1,Honda,Honda City,2018,8.46,Zero Dep,Petrol,5,71905.0,18.0
Bangalore,Hatchback,Manual,2,Maruti,Maruti Swift,2013,4.24,Comprehensive,Petrol,5,69748.0,22.38
Bangalore,Hatchback,Manual,1,Maruti,Maruti Alto,2008,2.1,Comprehensive,Petrol,5,44000.0,19.7
Bangalore,Sedan,Manual,2,Toyota,Toyota Yaris,2021,9.59,Third Party insurance,Petrol,5,17875.0,17.1
Bangalore,SUV,Manual,1,Renault,Renault Duster,2020,8.89,Comprehensive,Petrol,5,95678.0,16.42
Bangalore,SUV,Automatic,1,Renault,Renault Kiger,2022,8.5,Third Party insurance,Petrol,5,12003.0,19.03
Bangalore,SUV,Manual,2,Ford,Ford Ecosport,2018,8.36,Comprehensive,Diesel,5,114427.0,23.0
Bangalore,SUV,Automatic,1,Renault,Renault Kiger,2022,6.6,Third Party insurance,Petrol,5,20000.0,19.03
Bangalore,Hatchback,Manual,1,Honda,Honda Brio,2012,3.34,Comprehensive,Petrol,5,64655.0,19.4
Bangalore,SUV,Manual,1,Mahindra,Mahindra KUV 100,2018,5.94,Third Party insurance,Petrol,6,46456.0,18.15
Bangalore,SUV,Automatic,1,Renault,Renault Kiger,2021,9.91,Third Party insurance,Petrol,5,20000.0,18.24
Bangalore,SUV,Manual,1,Jeep,Jeep Compass,2018,14.5,Third Party insurance,Diesel,5,50000.0,17.1
Bangalore,Sedan,Manual,4,Volkswagen,Volkswagen Vento,2011,2.19,Third Party insurance,Diesel,5,90000.0,20.54
Bangalore,SUV,Manual,1,Hyundai,Hyundai Venue,2022,12.85,Third Party insurance,Diesel,5,20000.0,18.9
Bangalore,SUV,Automatic,1,Volvo,Volvo XC40,2021,41.95,Comprehensive,Petrol,5,27000.0,18.9
Bangalore,MUV,Manual,3,Toyota,Toyota Innova,2008,4.55,Third Party insurance,Diesel,8,150000.0,12.8
Bangalore,Hatchback,Manual,1,Maruti,Maruti Baleno,2022,8.25,Third Party insurance,Petrol,5,10000.0,22.35
Bangalore,Sedan,Manual,1,Honda,Honda City,2018,8.25,Third Party insurance,Petrol,5,40000.0,17.4
Bangalore,SUV,Manual,1,Ford,Ford Ecosport,2020,9.2,Third Party insurance,Diesel,5,40000.0,23.0
Bangalore,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2018,33.0,Third Party insurance,Diesel,5,20000.0,19.27
Bangalore,SUV,Manual,2,Ford,Ford Ecosport,2017,7.29,Third Party,Diesel,5,91598.0,22.77
Bangalore,Hatchback,Manual,1,Maruti,Maruti Celerio,2015,4.32,Comprehensive,Petrol,5,57521.0,25.24
Bangalore,SUV,Manual,1,Renault,Renault Duster,2016,7.0,Third Party insurance,Diesel,5,100000.0,19.87
Bangalore,Sedan,Manual,1,Hyundai,Hyundai Verna,2021,14.99,Comprehensive,Petrol,5,7598.0,17.7
Bangalore,SUV,Manual,1,Renault,Renault Duster,2017,7.62,Comprehensive,Petrol,5,38520.0,13.06
Bangalore,SUV,Manual,1,MG,MG Astor,2022,16.25,Third Party insurance,Petrol,5,20000.0,15.43
Bangalore,SUV,Manual,2,Renault,Renault Duster,2014,6.32,Comprehensive,Diesel,5,110455.0,20.45
Bangalore,SUV,Automatic,1,Hyundai,Hyundai Venue,2020,12.18,Comprehensive,Petrol,5,26901.0,18.15
Bangalore,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2017,5.24,Zero Dep,Petrol,5,65376.0,18.9
Bangalore,SUV,Manual,3,Mahindra,Mahindra XUV500,2018,14.05,Comprehensive,Diesel,7,28177.0,15.1
Bangalore,SUV,Manual,1,Kia,Kia Sonet,2022,13.9,Third Party insurance,Petrol,5,10000.0,18.2
Bangalore,SUV,Automatic,1,MG,MG Hector,2021,18.9,Comprehensive,Petrol,5,30000.0,18.9
Bangalore,SUV,Automatic,1,Hyundai,Hyundai Creta,2018,12.75,Third Party insurance,Petrol,5,27000.0,13.0
Bangalore,Hatchback,Automatic,3,Hyundai,Hyundai i10,2010,2.75,Third Party insurance,Petrol,5,90000.0,19.2
Bangalore,Sedan,Manual,1,Honda,Honda City,2022,11.25,Third Party insurance,Petrol,5,20000.0,17.4
Bangalore,Sedan,Automatic,1,Honda,Honda City,2016,6.5,Comprehensive,Petrol,5,82998.0,18.0
Bangalore,Sedan,Automatic,3,Audi,Audi A4,2010,7.0,Third Party insurance,Petrol,5,110000.0,12.3
Bangalore,Sedan,Manual,1,Honda,Honda City,2019,11.0,Third Party insurance,Petrol,5,14500.0,17.14
Bangalore,Sedan,Manual,3,Mahindra,Mahindra Verito,2016,2.6,Third Party insurance,Diesel,5,120000.0,21.03
Bangalore,Hatchback,Automatic,2,Hyundai,Hyundai i10,2010,3.95,Comprehensive,Petrol,5,68000.0,19.2
Bangalore,Sedan,Manual,1,Hyundai,Hyundai Xcent,2019,6.81,Third Party insurance,Petrol,5,25887.0,20.14
Bangalore,Hatchback,Manual,1,Maruti,Maruti S-Presso,2020,4.05,Comprehensive,Petrol,5,74094.0,21.7
Bangalore,Hatchback,Automatic,1,Honda,Honda Jazz,2018,7.65,Comprehensive,Petrol,5,40000.0,19.0
Bangalore,Hatchback,Manual,1,Maruti,Maruti Ritz,2014,4.87,Third Party,Diesel,5,91045.0,23.2
Bangalore,SUV,Manual,1,Mahindra,Mahindra XUV500,2018,14.74,Third Party insurance,Diesel,7,80033.0,15.1
Bangalore,SUV,Automatic,2,Mahindra,Mahindra XUV500,2017,13.4,Third Party insurance,Diesel,7,70000.0,16.0
Bangalore,MUV,Automatic,1,Renault,Renault Triber,2021,7.7,Comprehensive,Petrol,7,13957.0,18.2
Bangalore,Hatchback,Automatic,2,Maruti,Maruti Baleno,2018,8.18,Third Party insurance,Petrol,5,34140.0,21.4
Bangalore,SUV,Manual,1,Ford,Ford Ecosport,2017,7.24,Comprehensive,Petrol,5,20056.0,17.0
Bangalore,Hatchback,Automatic,3,Maruti,Maruti Celerio,2016,4.68,Comprehensive,Petrol,5,38233.0,26.0
Bangalore,Sedan,Manual,1,Volkswagen,Volkswagen Jetta,2013,5.0,Third Party insurance,Petrol,5,100000.0,14.69
Bangalore,SUV,Manual,2,Ford,Ford Ecosport,2016,6.0,Third Party insurance,Diesel,5,50000.0,22.77
Bangalore,SUV,Manual,2,Mahindra,Mahindra XUV500,2017,13.5,Third Party insurance,Diesel,7,70000.0,16.0
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2016,5.25,Comprehensive,Petrol,5,44000.0,18.9
Bangalore,Hatchback,Manual,2,Hyundai,Hyundai Getz,2006,1.75,Third Party insurance,Petrol,5,90000.0,15.3
Bangalore,Sedan,Automatic,1,Maruti,Maruti Ciaz,2016,7.25,Third Party insurance,Petrol,5,30000.0,19.12
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,5.5,Third Party insurance,Petrol,5,50000.0,18.9
Bangalore,Hatchback,Manual,1,Maruti,Maruti Swift,2019,6.5,Comprehensive,Petrol,5,98000.0,22.0
Bangalore,Hatchback,Automatic,1,Honda,Honda Jazz,2017,7.75,Comprehensive,Petrol,5,47000.0,18.2
Bangalore,Sedan,Manual,1,Hyundai,Hyundai Verna,2019,9.0,Third Party insurance,Petrol,5,70000.0,17.0
Bangalore,Hatchback,Manual,1,Maruti,Maruti Alto 800,2020,4.08,Comprehensive,Petrol,5,16998.0,22.05
Bangalore,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2017,6.42,Comprehensive,Petrol,5,15256.0,18.9
Bangalore,Sedan,Manual,1,Hyundai,Hyundai Verna,2019,9.0,Third Party insurance,Petrol,5,70000.0,17.0
Bangalore,Hatchback,Automatic,1,Datsun,Datsun RediGO,2020,5.21,Comprehensive,Petrol,5,4495.0,22.5
Bangalore,MUV,Manual,1,Renault,Renault Triber,2020,6.95,Zero Dep,Petrol,7,34561.0,20.0
Bangalore,Hatchback,Manual,2,Maruti,Maruti Alto K10,2018,3.9,Third Party insurance,Petrol,5,40000.0,23.95
Bangalore,Hatchback,Manual,1,Tata,Tata Tiago,2016,4.29,Comprehensive,Petrol,5,142135.0,23.84
Bangalore,Sedan,Manual,1,Ford,Ford Aspire,2021,5.2,Third Party insurance,Petrol,5,120000.0,18.5
Bangalore,Hatchback,Automatic,1,Maruti,Maruti Wagon R,2019,6.25,Third Party,Petrol,5,9553.0,20.52
Bangalore,Hatchback,Manual,1,Renault,Renault KWID,2022,6.01,Zero Dep,Petrol,5,7600.0,21.46
Bangalore,SUV,Manual,1,Jeep,Jeep Compass,2017,13.0,Third Party insurance,Diesel,5,120000.0,17.1
Bangalore,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2017,6.45,Comprehensive,Petrol,5,20000.0,18.9
Bangalore,SUV,Automatic,2,Audi,Audi Q7,2013,19.75,Third Party insurance,Diesel,7,120000.0,12.07
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,6.95,Third Party insurance,Petrol,5,45578.0,18.6
Bangalore,Sedan,Manual,1,Volkswagen,Volkswagen Jetta,2013,5.0,Third Party insurance,Petrol,5,100000.0,14.69
Bangalore,Sedan,Automatic,2,BMW,BMW 3 Series,2014,16.44,Comprehensive,Diesel,5,100000.0,22.69
Bangalore,SUV,Manual,1,Ford,Ford Ecosport,2019,8.95,Comprehensive,Petrol,5,42000.0,17.0
Bangalore,Hatchback,Manual,2,Hyundai,Hyundai i10,2013,3.5,Third Party insurance,Petrol,5,90000.0,20.36
Bangalore,Sedan,Manual,1,Hyundai,Hyundai Verna,2012,5.5,Third Party insurance,Diesel,5,70000.0,22.32
Bangalore,SUV,Automatic,3,Ford,Ford Endeavour,2010,7.5,Third Party insurance,Diesel,7,100000.0,11.4
Bangalore,Hatchback,Manual,1,Maruti,Maruti Ignis,2017,5.81,Comprehensive,Petrol,5,16306.0,20.89
Bangalore,Hatchback,Manual,3,Maruti,Maruti Wagon R,2020,5.13,Comprehensive,Petrol,5,25086.0,20.52
Bangalore,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,6.5,Third Party insurance,Petrol,5,54845.0,21.01
Bangalore,Hatchback,Manual,1,Ford,Ford Freestyle,2020,8.06,Comprehensive,Diesel,5,35642.0,24.4
Bangalore,Hatchback,Automatic,1,Maruti,Maruti Baleno,2016,7.25,Third Party,Petrol,5,22173.0,21.4
Bangalore,Sedan,Automatic,1,BMW,BMW 5 Series,2018,49.5,Comprehensive,Diesel,5,50000.0,17.42
Bangalore,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2014,4.26,Third Party,Petrol,5,67790.0,18.9
Bangalore,Hatchback,Manual,1,Maruti,Maruti Alto K10,2019,4.85,Comprehensive,Petrol,5,38000.0,23.95
Bangalore,Hatchback,Manual,2,Honda,Honda Brio,2012,3.51,Third Party insurance,Petrol,5,49713.0,19.4
Bangalore,Hatchback,Manual,1,Renault,Renault KWID,2021,4.9,Third Party insurance,Petrol,5,10002.0,21.46
Bangalore,SUV,Manual,1,Mahindra,Mahindra XUV500,2017,14.95,Third Party insurance,Diesel,7,46706.0,16.0
Bangalore,Hatchback,Manual,2,Maruti,Maruti Swift,2014,5.1,Third Party insurance,Diesel,5,90000.0,25.2
Bangalore,SUV,Automatic,1,BMW,BMW X3,2016,27.5,Comprehensive,Diesel,5,106000.0,18.56
Bangalore,Hatchback,Automatic,1,Volkswagen,Volkswagen Polo,2017,10.25,Third Party insurance,Petrol,5,55833.0,17.21
Bangalore,SUV,Automatic,2,Audi,Audi Q3,2015,23.45,Third Party insurance,Diesel,5,46716.0,15.73
Bangalore,Sedan,Manual,1,Skoda,Skoda Rapid,2016,8.25,Comprehensive,Diesel,5,54000.0,21.13
Bangalore,SUV,Manual,2,Ford,Ford Ecosport,2016,6.75,Comprehensive,Diesel,5,68000.0,21.7
Bangalore,Hatchback,Manual,3,Ford,Ford Figo,2010,1.9,Comprehensive,Diesel,5,113348.0,20.0
Bangalore,Sedan,Automatic,1,Audi,Audi A6,2014,8.9,Third Party insurance,Diesel,5,134000.0,17.68
Bangalore,SUV,Automatic,1,Renault,Renault Kiger,2022,8.23,Third Party insurance,Petrol,5,20000.0,19.03
Bangalore,Hatchback,Manual,1,Maruti,Maruti Swift,2014,5.54,Comprehensive,Petrol,5,52311.0,22.38
Bangalore,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,4.99,Comprehensive,Petrol,5,59514.0,22.41
